label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
sprint,0.459441,0.697121,-2.389528,0.998113,0.496581,0.602687,-2.348615,0.998068,0.516043,0.600583,-2.348217,0.998137,0.535854,0.597124,-2.348075,0.998085,0.429509,0.594337,-2.389123,0.997911,0.402595,0.587075,-2.389727,0.997653,0.378071,0.580116,-2.389673,0.997474,0.550338,0.586324,-1.825338,0.998417,0.337903,0.569636,-2.004727,0.998439,0.487929,0.758829,-2.158251,0.998919,0.407064,0.757509,-2.21242,0.998738,0.672086,0.815459,-1.24596,0.997866,0.164859,0.786037,-1.535629,0.99757,0.851732,1.050479,-0.952512,0.598189,-0.031026,1.183587,-1.425313,0.654837,0.878904,1.489026,-1.137596,0.26158,-0.029972,1.586304,-1.474735,0.172529,0.910613,1.595701,-1.201597,0.219634,-0.056539,1.706448,-1.552326,0.148473,0.872081,1.606939,-1.317882,0.265242,-0.019017,1.720923,-1.657851,0.189362,0.84917,1.580435,-1.198375,0.288077,0.002236,1.68323,-1.526629,0.191798,0.581468,1.614534,0.095538,0.018877,0.258705,1.624738,-0.085755,0.018979,0.593597,2.27564,0.036548,0.031546,0.285758,2.267117,-0.165447,0.03283,0.584615,2.887291,0.794026,0.011411,0.302932,2.869911,0.349419,0.01581,0.57903,2.97556,0.869934,0.010125,0.292529,2.952275,0.39179,0.015076,0.571944,3.107422,0.474048,0.014776,0.365745,3.091484,-0.095227,0.018079
sprint,0.454082,0.699741,-2.825833,0.998004,0.492707,0.603934,-2.810082,0.997974,0.512881,0.601681,-2.810577,0.998036,0.533781,0.598061,-2.811074,0.99799,0.424363,0.595743,-2.821664,0.997811,0.397235,0.588492,-2.822296,0.997515,0.373088,0.581553,-2.8226,0.997339,0.550834,0.587508,-2.310854,0.998347,0.33509,0.569996,-2.366491,0.998361,0.485971,0.762617,-2.593694,0.9988,0.40372,0.759678,-2.612951,0.998623,0.678946,0.823864,-1.660189,0.997443,0.16486,0.785585,-1.769874,0.997196,0.852737,1.129164,-1.316237,0.593917,-0.030403,1.168515,-1.534089,0.651571,0.882047,1.540846,-1.323256,0.257367,-0.030225,1.570807,-1.517637,0.176692,0.91142,1.646239,-1.370062,0.216963,-0.056942,1.688982,-1.580848,0.151678,0.882584,1.639471,-1.501299,0.261495,-0.022734,1.696573,-1.689863,0.191755,0.859549,1.610005,-1.380535,0.283592,-0.000783,1.663206,-1.567265,0.19534,0.580356,1.607542,0.076437,0.021151,0.257637,1.608556,-0.067485,0.021306,0.594827,2.228805,0.105854,0.033794,0.288324,2.184513,-0.057009,0.037455,0.585394,2.802585,1.266249,0.011995,0.314977,2.767938,0.860708,0.017459,0.580347,2.875693,1.384134,0.010424,0.312464,2.843386,0.94527,0.015802,0.572244,3.039824,0.96573,0.01576,0.365669,2.999859,0.442658,0.020234
sprint,0.454124,0.69969,-2.752969,0.998118,0.492766,0.603868,-2.742691,0.998089,0.513295,0.601775,-2.744045,0.998145,0.534017,0.59854,-2.745066,0.998102,0.424356,0.595512,-2.747691,0.997938,0.397261,0.588063,-2.748178,0.997658,0.373149,0.581003,-2.748688,0.997493,0.552125,0.591167,-2.276263,0.998431,0.33618,0.569998,-2.292192,0.998455,0.485648,0.763707,-2.523477,0.998865,0.403722,0.759849,-2.538275,0.998698,0.678937,0.824278,-1.578778,0.997547,0.165711,0.785634,-1.70411,0.99731,0.85344,1.128567,-1.250753,0.587332,-0.04764,1.166059,-1.657264,0.650232,0.87878,1.565102,-1.490949,0.254506,-0.062094,1.509308,-1.904657,0.178104,0.910019,1.677936,-1.575147,0.215041,-0.099359,1.604791,-2.018555,0.153019,0.874857,1.675794,-1.695216,0.260133,-0.054639,1.613884,-2.110001,0.193944,0.851428,1.645311,-1.555922,0.281983,-0.031409,1.590188,-1.959351,0.198001,0.580589,1.613213,0.080627,0.019564,0.257428,1.616937,-0.07104,0.019689,0.593549,2.310898,0.078641,0.031511,0.282512,2.315889,-0.081081,0.034699,0.585037,2.913817,0.985462,0.011308,0.295544,2.916122,0.599172,0.016252,0.580775,3.003774,1.064399,0.009932,0.28573,2.993768,0.654801,0.01491,0.568548,3.115753,0.611892,0.014826,0.354292,3.138069,0.1354,0.01883
sprint,0.453348,0.695296,-2.575974,0.998109,0.489107,0.598236,-2.550632,0.99805,0.509133,0.595317,-2.550714,0.998113,0.528583,0.591497,-2.550894,0.998061,0.421555,0.593818,-2.555986,0.997893,0.395851,0.587449,-2.556525,0.99762,0.372391,0.58087,-2.556624,0.997449,0.545306,0.58643,-2.067914,0.998375,0.336191,0.570417,-2.084947,0.998415,0.485431,0.757002,-2.355073,0.998873,0.403668,0.75752,-2.364328,0.998705,0.678932,0.820938,-1.466498,0.99767,0.16725,0.785549,-1.525829,0.997426,0.853536,1.112203,-1.18937,0.589891,-0.038847,1.165852,-1.379314,0.64842,0.874958,1.571728,-1.476887,0.24924,-0.050217,1.518384,-1.530245,0.172992,0.906399,1.689539,-1.531273,0.209952,-0.086829,1.62481,-1.614505,0.14845,0.866134,1.692083,-1.657504,0.255198,-0.038673,1.638498,-1.735919,0.188884,0.843628,1.658585,-1.546699,0.276151,-0.016988,1.607679,-1.591224,0.192842,0.583125,1.615071,0.065194,0.018477,0.261875,1.619768,-0.05554,0.018478,0.589649,2.328793,-0.025715,0.030279,0.28215,2.327956,-0.12628,0.032818,0.580491,2.945612,0.713281,0.011154,0.293825,2.935854,0.458601,0.015483,0.578507,3.039693,0.783834,0.009757,0.285567,3.017052,0.5058,0.014438,0.550999,3.144979,0.310982,0.01446,0.344411,3.156661,-0.016901,0.017903
sprint,0.455704,0.694987,-2.571368,0.998132,0.491694,0.597038,-2.544084,0.998077,0.511825,0.594069,-2.544149,0.998141,0.531493,0.590174,-2.54422,0.998096,0.423673,0.593328,-2.555903,0.997904,0.397376,0.587286,-2.556425,0.997624,0.373432,0.580855,-2.556497,0.997446,0.54929,0.585002,-2.04938,0.998415,0.336469,0.57055,-2.093711,0.998412,0.48817,0.756194,-2.347062,0.998909,0.40524,0.757493,-2.364634,0.99873,0.679684,0.820603,-1.438627,0.997761,0.167103,0.785367,-1.527689,0.997498,0.853734,1.113525,-1.149008,0.593821,-0.038658,1.167193,-1.41909,0.65457,0.873553,1.591304,-1.356757,0.252859,-0.04118,1.53581,-1.550932,0.17121,0.904908,1.709063,-1.411762,0.212881,-0.072373,1.650025,-1.634561,0.146334,0.865612,1.707487,-1.536892,0.258595,-0.021988,1.659531,-1.737702,0.186975,0.842811,1.674609,-1.420344,0.28001,-0.00294,1.62533,-1.603365,0.190527,0.582534,1.616327,0.070996,0.017959,0.261522,1.619809,-0.061353,0.018063,0.58633,2.326258,-0.022565,0.030198,0.277502,2.327689,-0.137183,0.032916,0.567254,2.94419,0.813296,0.011163,0.277328,2.940971,0.464893,0.015687,0.56166,3.037802,0.901515,0.009838,0.267909,3.025659,0.513432,0.014657,0.544269,3.143891,0.490971,0.014263,0.323233,3.162734,-0.009214,0.017757
sprint,0.455838,0.694972,-2.56302,0.998065,0.492217,0.597026,-2.530894,0.997999,0.512506,0.594048,-2.530724,0.998068,0.531981,0.590141,-2.53063,0.998006,0.423736,0.593207,-2.549468,0.997842,0.397503,0.587106,-2.550015,0.99757,0.373484,0.580641,-2.550054,0.997384,0.550137,0.584602,-2.012476,0.998331,0.336987,0.570296,-2.094328,0.998382,0.488223,0.755898,-2.331699,0.998895,0.405254,0.756226,-2.3577,0.998725,0.679762,0.819319,-1.387836,0.997866,0.1673,0.78533,-1.54308,0.997636,0.85473,1.099235,-1.06257,0.59018,-0.038781,1.167496,-1.388391,0.651942,0.871176,1.584731,-1.244921,0.244288,-0.04042,1.576917,-1.446945,0.161069,0.901209,1.708278,-1.310552,0.205072,-0.071579,1.707712,-1.520069,0.137666,0.857618,1.70421,-1.436491,0.250077,-0.019502,1.723872,-1.638271,0.17673,0.836534,1.67255,-1.307217,0.271216,-0.000882,1.681668,-1.502656,0.179955,0.582669,1.617212,0.079174,0.016917,0.261448,1.621881,-0.069433,0.017046,0.585866,2.334606,-0.02237,0.028429,0.273812,2.342002,-0.179274,0.030861,0.566541,2.945623,0.771999,0.010628,0.269496,2.961176,0.361769,0.014778,0.561138,3.03914,0.85211,0.0095,0.25683,3.046463,0.406258,0.014048,0.544086,3.145684,0.422518,0.013548,0.324152,3.186494,-0.113634,0.016715
sprint,0.457806,0.689447,-2.520778,0.998087,0.493139,0.59326,-2.48072,0.99801,0.512963,0.590303,-2.48049,0.998077,0.53223,0.586525,-2.480453,0.998011,0.426174,0.590306,-2.50712,0.997866,0.399649,0.584833,-2.507709,0.997602,0.375274,0.57895,-2.50772,0.997421,0.549381,0.582965,-1.943116,0.998318,0.337239,0.570264,-2.062002,0.998407,0.488949,0.750865,-2.284458,0.998901,0.406368,0.753133,-2.320847,0.998742,0.677924,0.818815,-1.335229,0.997891,0.167293,0.787194,-1.534933,0.997696,0.854796,1.102799,-1.06472,0.581965,-0.03783,1.177437,-1.418283,0.652231,0.870372,1.584407,-1.258637,0.234542,-0.036344,1.576204,-1.613222,0.15974,0.900949,1.70634,-1.337383,0.196989,-0.067248,1.701344,-1.713868,0.136426,0.857952,1.705172,-1.463293,0.241385,-0.015717,1.714082,-1.81865,0.17545,0.836716,1.672634,-1.324197,0.261513,0.002599,1.674307,-1.668627,0.178621,0.582869,1.61806,0.079978,0.015949,0.262541,1.627716,-0.070204,0.016064,0.586576,2.336698,-0.017825,0.027243,0.279352,2.352749,-0.182783,0.029323,0.574667,2.955101,0.779078,0.010321,0.280564,2.970059,0.401127,0.014108,0.571433,3.050994,0.857019,0.009257,0.267619,3.054603,0.450588,0.013541,0.554135,3.150978,0.404404,0.013139,0.342303,3.189774,-0.074399,0.015949
sprint,0.457405,0.69471,-2.817953,0.998089,0.492698,0.595417,-2.787683,0.998022,0.512799,0.592214,-2.787854,0.998083,0.532262,0.588265,-2.787844,0.998028,0.425021,0.593679,-2.807124,0.997868,0.398232,0.588911,-2.807722,0.997582,0.373791,0.58367,-2.807841,0.997401,0.549709,0.583259,-2.240487,0.998342,0.336421,0.573507,-2.330657,0.998396,0.489138,0.753303,-2.572131,0.998908,0.406366,0.757577,-2.601413,0.998734,0.68432,0.818876,-1.568678,0.997848,0.167388,0.787633,-1.729618,0.997638,0.855752,1.109567,-1.261976,0.584832,-0.038506,1.184137,-1.567499,0.655597,0.870993,1.605412,-1.406061,0.238436,-0.036305,1.583692,-1.683996,0.157817,0.901101,1.725644,-1.477843,0.201025,-0.06583,1.707148,-1.773464,0.134569,0.861918,1.719684,-1.613384,0.245067,-0.015941,1.713979,-1.881474,0.173378,0.839993,1.685933,-1.470743,0.265736,0.002482,1.675339,-1.73653,0.176223,0.582844,1.618045,0.079456,0.017876,0.2616,1.627151,-0.069686,0.018276,0.587049,2.330388,-0.036624,0.029143,0.279023,2.344561,-0.194074,0.031251,0.575174,2.951719,0.912793,0.01102,0.281507,2.965597,0.565841,0.014963,0.571881,3.047035,1.008024,0.009818,0.269058,3.049569,0.633194,0.014239,0.554507,3.149722,0.522816,0.013887,0.339224,3.187568,0.078693,0.016782
sprint,0.460319,0.693235,-2.64683,0.998122,0.494928,0.593778,-2.611708,0.99806,0.514835,0.590639,-2.61145,0.998119,0.534297,0.586642,-2.61124,0.998067,0.426525,0.592318,-2.638266,0.997904,0.399759,0.587819,-2.638864,0.997621,0.374973,0.582925,-2.638782,0.997442,0.551285,0.581865,-2.078695,0.998368,0.337211,0.5735,-2.198879,0.998421,0.491497,0.752364,-2.410852,0.998934,0.407918,0.757455,-2.448258,0.99876,0.684483,0.818478,-1.469199,0.997931,0.167877,0.786981,-1.64762,0.997708,0.857983,1.08992,-1.182496,0.584507,-0.042519,1.184984,-1.506832,0.652652,0.874434,1.601954,-1.342951,0.240972,-0.038305,1.578868,-1.588057,0.151651,0.90693,1.721091,-1.409778,0.202605,-0.067743,1.699363,-1.667952,0.129266,0.864983,1.716555,-1.530719,0.246748,-0.016965,1.706216,-1.769892,0.167375,0.842104,1.68343,-1.403291,0.268436,0.001204,1.668944,-1.639545,0.170053,0.58323,1.618325,0.079873,0.016771,0.261684,1.628897,-0.07008,0.017119,0.586139,2.331206,-0.031468,0.027887,0.277212,2.347668,-0.193071,0.029585,0.573886,2.951268,0.826542,0.01068,0.278261,2.967,0.479074,0.014229,0.570531,3.046972,0.908473,0.009619,0.266301,3.051079,0.53477,0.013756,0.553059,3.149788,0.45502,0.013361,0.335522,3.189983,0.01087,0.015913
sprint,0.461021,0.693225,-2.423696,0.998104,0.495848,0.594037,-2.388221,0.998024,0.515467,0.590884,-2.387969,0.998094,0.534855,0.586884,-2.387845,0.998033,0.428942,0.592319,-2.416832,0.997875,0.402147,0.587774,-2.417369,0.997606,0.377263,0.582692,-2.417376,0.997424,0.551171,0.581852,-1.879501,0.99833,0.337953,0.572337,-2.006315,0.998402,0.491514,0.752257,-2.197941,0.99893,0.408515,0.756951,-2.237122,0.998759,0.680429,0.814509,-1.307673,0.998025,0.167713,0.786112,-1.516053,0.997804,0.847885,1.078075,-1.021158,0.586356,-0.026015,1.188266,-1.365988,0.6528,0.868695,1.571585,-1.185218,0.23646,-0.025243,1.605018,-1.409273,0.14909,0.900888,1.688324,-1.249671,0.197978,-0.057289,1.730897,-1.479873,0.126999,0.857625,1.692533,-1.369164,0.242315,-0.006586,1.744668,-1.59053,0.165055,0.83517,1.660592,-1.24615,0.263671,0.013417,1.704712,-1.463034,0.167797,0.582987,1.618257,0.080155,0.016067,0.261691,1.628651,-0.07037,0.016378,0.584902,2.330783,-0.032525,0.026818,0.276401,2.345734,-0.19348,0.028434,0.571783,2.936007,0.752339,0.010311,0.277796,2.964929,0.362358,0.013772,0.568813,3.026745,0.832418,0.009325,0.266663,3.050021,0.407817,0.013441,0.548401,3.136901,0.421787,0.012901,0.333381,3.186608,-0.08673,0.015368
sprint,0.461017,0.693399,-2.62991,0.998076,0.495959,0.594245,-2.599603,0.998005,0.515556,0.591397,-2.599497,0.99807,0.535019,0.587877,-2.599416,0.998015,0.428946,0.592292,-2.623358,0.997852,0.401982,0.587731,-2.623971,0.997575,0.376751,0.582636,-2.623992,0.997389,0.551445,0.583381,-2.073174,0.998321,0.33669,0.572624,-2.181947,0.998381,0.491555,0.75261,-2.39386,0.99892,0.408222,0.756949,-2.427985,0.998739,0.679393,0.814501,-1.446183,0.998037,0.167633,0.786064,-1.61578,0.997789,0.849126,1.070116,-1.11701,0.58978,-0.029361,1.181726,-1.388926,0.649111,0.866519,1.572312,-1.217631,0.244757,-0.025817,1.604382,-1.467288,0.144003,0.895844,1.689314,-1.270689,0.204579,-0.057467,1.725263,-1.538624,0.122739,0.853375,1.692726,-1.37397,0.248454,-0.006922,1.737229,-1.64833,0.159992,0.831214,1.660866,-1.266967,0.271236,0.013152,1.699026,-1.519572,0.162602,0.582757,1.608269,0.079754,0.015873,0.261674,1.615906,-0.070049,0.016149,0.581589,2.311902,-0.028681,0.02698,0.271177,2.320237,-0.180873,0.028347,0.556487,2.909644,0.834382,0.010434,0.266802,2.934562,0.459419,0.013743,0.550876,2.997002,0.922583,0.009472,0.257044,3.01791,0.515107,0.01354,0.531019,3.118484,0.494676,0.012878,0.312767,3.162112,0.006488,0.015224
sprint,0.461244,0.695442,-2.725104,0.998143,0.495917,0.595814,-2.691811,0.998077,0.515325,0.592606,-2.691683,0.998131,0.534521,0.588806,-2.691649,0.998081,0.429016,0.593856,-2.722717,0.997941,0.402007,0.58909,-2.72344,0.997672,0.37675,0.583955,-2.723378,0.997502,0.549058,0.58335,-2.144501,0.998375,0.336598,0.57407,-2.283564,0.998459,0.491608,0.754316,-2.478928,0.998949,0.408669,0.75894,-2.521763,0.998784,0.677335,0.808653,-1.495136,0.998043,0.167866,0.786726,-1.713719,0.997802,0.850142,1.057522,-1.20819,0.590532,-0.039674,1.182239,-1.657714,0.64821,0.867621,1.568275,-1.422617,0.251541,-0.044413,1.563057,-1.845139,0.145186,0.896709,1.687914,-1.503741,0.210497,-0.074747,1.668025,-1.951314,0.124059,0.853634,1.690922,-1.629555,0.25402,-0.030679,1.670607,-2.054286,0.161539,0.831693,1.658777,-1.486346,0.277511,-0.010865,1.640257,-1.898986,0.163962,0.584529,1.604982,0.082958,0.015486,0.264315,1.616053,-0.07324,0.015752,0.592854,2.310297,-0.017329,0.02635,0.281147,2.320242,-0.182952,0.027415,0.577838,2.914521,0.896026,0.010236,0.288335,2.936751,0.512524,0.013322,0.573158,3.004009,0.985581,0.0094,0.278219,3.019615,0.573036,0.013319,0.560497,3.123181,0.521859,0.012653,0.343057,3.164308,0.034841,0.014837
sprint,0.457165,0.697488,-2.727177,0.998064,0.493736,0.598381,-2.700171,0.99801,0.513709,0.595201,-2.70036,0.998065,0.533647,0.591225,-2.700436,0.998026,0.425367,0.59528,-2.717041,0.997833,0.398142,0.589992,-2.717609,0.997522,0.373262,0.584499,-2.717718,0.997337,0.549865,0.584552,-2.177345,0.99834,0.335249,0.574073,-2.257831,0.998338,0.489958,0.757141,-2.491204,0.998895,0.406633,0.75995,-2.517317,0.998695,0.685438,0.822492,-1.533784,0.997808,0.168101,0.786,-1.689022,0.997563,0.85048,1.234136,-1.27497,0.590836,-0.037126,1.174892,-1.620574,0.650681,0.882541,1.598014,-1.459566,0.256642,-0.044139,1.550125,-1.801865,0.149986,0.914571,1.708319,-1.536367,0.216293,-0.074414,1.655788,-1.945858,0.127875,0.887015,1.701914,-1.666734,0.259925,-0.031602,1.657555,-2.018798,0.165902,0.861405,1.670827,-1.524389,0.283429,-0.011395,1.627682,-1.851361,0.168596,0.584672,1.605164,0.080393,0.016443,0.264318,1.613817,-0.070647,0.016896,0.600516,2.292197,-0.016905,0.028367,0.29029,2.294894,-0.16699,0.030395,0.59049,2.898277,0.993575,0.010864,0.303741,2.912271,0.623217,0.014596,0.585348,2.986054,1.094273,0.009888,0.296394,2.996643,0.691519,0.014109,0.577387,3.111532,0.64785,0.013387,0.35173,3.136622,0.157779,0.016045
sprint,0.457398,0.700094,-2.489266,0.998095,0.49509,0.601234,-2.455209,0.998028,0.515091,0.597814,-2.454947,0.998086,0.534499,0.593581,-2.454806,0.998047,0.425817,0.597708,-2.486187,0.997863,0.398781,0.591549,-2.48674,0.997569,0.374063,0.585272,-2.486701,0.997387,0.550338,0.585199,-1.943686,0.998352,0.337132,0.573803,-2.082995,0.998362,0.489943,0.759143,-2.261632,0.998927,0.40664,0.760823,-2.304418,0.998734,0.684131,0.821009,-1.363128,0.997944,0.166796,0.785586,-1.581469,0.997695,0.850686,1.165543,-1.077959,0.593078,-0.02673,1.185692,-1.463699,0.646391,0.87594,1.595196,-1.265607,0.256236,-0.033448,1.603889,-1.529617,0.143947,0.90813,1.704916,-1.334609,0.214611,-0.067886,1.726436,-1.614826,0.122819,0.869891,1.701271,-1.449136,0.258958,-0.020156,1.743576,-1.718,0.16021,0.845043,1.670519,-1.325059,0.282694,0.002283,1.70468,-1.582777,0.162786,0.584569,1.60667,0.083413,0.015511,0.263991,1.614889,-0.073697,0.015888,0.591514,2.30351,-0.000269,0.027088,0.279481,2.311531,-0.165074,0.028837,0.571247,2.899145,0.854475,0.010487,0.28005,2.919541,0.451199,0.013976,0.565439,2.987695,0.937591,0.009577,0.270477,3.003129,0.500592,0.013671,0.548253,3.111745,0.540854,0.012851,0.328097,3.14666,0.01722,0.015304
sprint,0.456959,0.699978,-2.75276,0.998083,0.494872,0.60115,-2.728554,0.998037,0.515008,0.597831,-2.728755,0.998095,0.534528,0.593789,-2.728826,0.998061,0.424984,0.596939,-2.74499,0.99785,0.397419,0.590907,-2.745584,0.997538,0.372412,0.584896,-2.745671,0.99734,0.553328,0.586744,-2.199698,0.998384,0.335533,0.573809,-2.279241,0.998325,0.489907,0.759264,-2.513049,0.998896,0.405923,0.760815,-2.539163,0.998673,0.684421,0.823078,-1.54674,0.997738,0.167042,0.785568,-1.682671,0.99739,0.851066,1.158403,-1.281662,0.593307,-0.025582,1.151592,-1.555942,0.642569,0.875915,1.595135,-1.457307,0.264485,-0.036602,1.501343,-1.670281,0.145486,0.907735,1.704993,-1.527662,0.223914,-0.070179,1.601791,-1.751405,0.124847,0.871229,1.701091,-1.654215,0.267648,-0.03112,1.607513,-1.860114,0.162531,0.846706,1.670236,-1.519625,0.292161,-0.009118,1.580744,-1.72457,0.165369,0.583124,1.603919,0.080159,0.017288,0.262962,1.607107,-0.070359,0.017694,0.594801,2.28789,-0.004676,0.030172,0.283471,2.288373,-0.15703,0.032395,0.582342,2.897044,0.932212,0.011451,0.296336,2.910841,0.571676,0.015638,0.578139,2.985131,1.027177,0.010307,0.291071,2.995655,0.634856,0.014981,0.561289,3.111211,0.578314,0.013994,0.339965,3.136183,0.098534,0.017025
sprint,0.457669,0.700729,-2.6465,0.998139,0.497275,0.601688,-2.619032,0.998099,0.517533,0.59893,-2.618894,0.998157,0.537263,0.595642,-2.618757,0.998127,0.426314,0.596913,-2.6475,0.997913,0.399039,0.590823,-2.648084,0.997609,0.373816,0.58464,-2.648077,0.997417,0.555542,0.590971,-2.112221,0.998432,0.337396,0.57359,-2.242826,0.99837,0.490223,0.761487,-2.417909,0.998936,0.405927,0.761742,-2.457952,0.998717,0.684347,0.825359,-1.503952,0.997839,0.167041,0.78561,-1.672956,0.997494,0.851166,1.148945,-1.246165,0.589418,-0.028622,1.165508,-1.575073,0.643255,0.872883,1.609979,-1.434237,0.264731,-0.036419,1.546564,-1.682323,0.145535,0.905071,1.722597,-1.508188,0.224108,-0.070132,1.65842,-1.769234,0.124724,0.865889,1.718974,-1.627353,0.26836,-0.027398,1.668948,-1.86695,0.162803,0.841155,1.688717,-1.49583,0.293173,-0.005536,1.637407,-1.73362,0.165821,0.582887,1.610611,0.087985,0.01626,0.260918,1.610836,-0.077913,0.016646,0.586946,2.323516,0.060672,0.028624,0.272142,2.326772,-0.143538,0.030663,0.566956,2.915858,0.922186,0.010941,0.268413,2.936466,0.540066,0.01486,0.561515,3.004735,1.014498,0.009931,0.2557,3.019647,0.597958,0.014375,0.546648,3.122791,0.582169,0.013324,0.321404,3.162593,0.089799,0.016127
sprint,0.461966,0.700554,-2.447209,0.99807,0.499209,0.601502,-2.40509,0.998009,0.518703,0.598519,-2.404598,0.99807,0.537903,0.594806,-2.404458,0.998015,0.430964,0.596931,-2.442904,0.99786,0.403255,0.590909,-2.443546,0.99758,0.377486,0.584746,-2.443486,0.997394,0.554602,0.588091,-1.866077,0.998308,0.338121,0.573616,-2.035032,0.99837,0.491696,0.759923,-2.209359,0.998909,0.409306,0.761509,-2.26007,0.998723,0.681521,0.817179,-1.260273,0.997956,0.167046,0.785666,-1.518987,0.997651,0.853475,1.077658,-0.917148,0.586196,-0.033754,1.169245,-1.346802,0.641053,0.87207,1.55339,-1.093709,0.256068,-0.041486,1.57301,-1.358847,0.138687,0.90421,1.671666,-1.154322,0.215475,-0.075504,1.695159,-1.421244,0.118787,0.861054,1.680688,-1.278148,0.259223,-0.029741,1.712099,-1.54207,0.155717,0.837987,1.649692,-1.155493,0.283587,-0.008593,1.67344,-1.414339,0.158474,0.583547,1.612537,0.092772,0.015127,0.261722,1.624708,-0.082795,0.015469,0.587804,2.336937,0.028297,0.026862,0.272474,2.349139,-0.189766,0.028623,0.571254,2.933676,0.755814,0.010355,0.270673,2.968564,0.328801,0.013925,0.566727,3.024758,0.832187,0.009487,0.257263,3.053427,0.370539,0.013684,0.551488,3.135686,0.409925,0.012639,0.333395,3.192066,-0.137702,0.015161
sprint,0.459441,0.700376,-2.562983,0.997991,0.497238,0.602338,-2.535856,0.997935,0.516955,0.599926,-2.536059,0.998009,0.536734,0.596832,-2.536153,0.99795,0.429515,0.59701,-2.555858,0.997761,0.402098,0.590955,-2.556505,0.99747,0.376707,0.584789,-2.556661,0.997266,0.553656,0.590746,-2.015561,0.998278,0.337704,0.573745,-2.109097,0.998288,0.489652,0.759915,-2.327445,0.998841,0.407686,0.761233,-2.356982,0.998625,0.679588,0.817188,-1.375029,0.997878,0.167397,0.785298,-1.528758,0.99749,0.856576,1.059676,-0.988594,0.59465,-0.030414,1.142187,-1.394144,0.642862,0.87202,1.520775,-1.188564,0.261224,-0.041668,1.495529,-1.441093,0.141524,0.902687,1.630655,-1.258899,0.219876,-0.075368,1.600313,-1.50633,0.121305,0.861418,1.630375,-1.380571,0.263538,-0.033186,1.606863,-1.623199,0.158699,0.838819,1.600647,-1.251012,0.288029,-0.012962,1.576533,-1.495261,0.161468,0.582829,1.605042,0.082853,0.017578,0.261775,1.613935,-0.072958,0.017762,0.592038,2.309366,0.011063,0.030496,0.278959,2.319031,-0.151461,0.032296,0.583011,2.912705,0.812627,0.011342,0.292792,2.942378,0.473397,0.015484,0.580598,2.99916,0.90087,0.01013,0.287849,3.025233,0.526862,0.014863,0.561147,3.120726,0.460503,0.013957,0.343433,3.166656,-0.005348,0.016976
sprint,0.45995,0.700605,-2.400406,0.998062,0.49726,0.604254,-2.364561,0.998009,0.516926,0.602102,-2.364259,0.998075,0.536612,0.59919,-2.364127,0.998025,0.430646,0.597519,-2.40201,0.997858,0.403759,0.591141,-2.40266,0.997585,0.378913,0.584808,-2.402591,0.997402,0.550463,0.590931,-1.853751,0.998332,0.338383,0.573744,-2.017157,0.998374,0.489575,0.760163,-2.172488,0.998892,0.407888,0.761248,-2.222524,0.998695,0.670674,0.808094,-1.272742,0.997999,0.167352,0.785281,-1.535675,0.997637,0.854114,1.028224,-1.005809,0.595633,-0.028824,1.17188,-1.511235,0.641984,0.864786,1.482769,-1.22323,0.264489,-0.038282,1.502474,-1.742859,0.150064,0.896008,1.591469,-1.264243,0.221919,-0.073111,1.612592,-1.859555,0.129251,0.849724,1.597182,-1.40375,0.266642,-0.028747,1.61963,-1.949718,0.168031,0.827566,1.56997,-1.282935,0.291194,-0.007045,1.588498,-1.795186,0.171035,0.58225,1.601807,0.095091,0.016468,0.261818,1.613855,-0.085292,0.01666,0.591856,2.301217,0.054668,0.02844,0.278986,2.318904,-0.143215,0.030124,0.581826,2.880772,0.879734,0.010618,0.289737,2.934216,0.461905,0.014539,0.578567,2.965194,0.967942,0.009626,0.28045,3.015067,0.512709,0.014141,0.561261,3.080181,0.578666,0.013095,0.343482,3.154992,-0.002758,0.015952
